t,S,I,R
196,0.04241870063813019,24.340862575210725,75.6167187241511
197,0.04138619287527846,24.09848645722147,75.86012734990321
198,0.04038884826675761,23.858498937257774,76.10111221447542
199,0.039425230973308106,23.620877565178645,76.339697203848
200,0.03849397241950871,23.385600048080658,76.5759059794998
201,0.03759376777624423,23.152644252243114,76.8097619799806
202,0.0367233726448194,22.921988204852106,77.04128842250304
203,0.03588159993021246,22.693610095518192,77.27050830455157
204,0.03506731689179285,22.46748827760143,77.49744440550676
205,0.03427944236059956,22.24360126935661,77.72211928828277
206,0.03351694411299449,22.02192775491065,77.94455530097633
207,0.032778836391172746,21.802446585083366,78.16477457852544
208,0.03206417756163302,21.585136778062072,78.38279904437627
209,0.0313720679032891,21.369977519939795,78.59865041215689
210,0.03070164751744179,21.156948165126245,78.81235018735629
211,0.030052094352331297,20.946028236640093,79.02391966900755
212,0.029422622335457196,20.737197426290567,79.23337995137396
213,0.028812479607287635,20.53043559475583,79.44075192563687
214,0.028220946850385,20.325722771565175,79.64605628158444
215,0.027647335708352996,20.123039154991556,79.84931350930009
216,0.02709098728936261,19.922365111860632,80.05054390085
217,0.026551270749343152,19.723681177282046,80.2497675519686
218,0.026027581950231412,19.526968054308337,80.44700436374143
219,0.025519342188958353,19.332206613526527,80.6422740442845
220,0.025025996993120126,19.1393778925871,80.83559611041977
221,0.02454701497953005,18.948463095674818,81.02698988934564
222,0.024081886772081448,18.759443592925518,81.21647452030238
223,0.023630123975569368,18.572300919792774,81.40406895623164
224,0.023191258202323085,18.387016776368093,81.58979196542957
225,0.022764840148691887,18.20357302665804,81.77366213319326
226,0.022350438718604974,18.02195169782155,81.95569786345983
227,0.021947640191593155,17.842134979370346,82.13591738043804
228,0.021556047432816097,17.66410522233542,82.31433873023175
229,0.02117527914278518,17.487844938402095,82.49097978245511
230,0.020804969144608776,17.313336799016252,82.66585823183914
231,0.020444765706715023,17.140563634463984,82.8389915998293
232,0.020094330899127367,16.969508432926933,83.01039723617394
233,0.019753339981480603,16.80015433951531,83.1800923205032
234,0.01942148082107081,16.632484655280567,83.34809386389836
235,0.019098453339331523,16.4664828362095,83.51441871045117
236,0.01878396898522127,16.302132492201515,83.67908353881326
237,0.01847775023409479,16.139417386030626,83.84210486373527
238,0.018179530110711908,15.978321432293702,84.00349903759557
239,0.017889051735114892,15.818828696346364,84.16328225191852
240,0.017606067890177032,15.660923393227838,84.32147053888198
241,0.017330340609693,15.504589886576044,84.47807977281425
242,0.017061640785945038,15.349812687534031,84.63312567168002
243,0.01679974779573879,15.196576453648898,84.78662379855535
244,0.016544449143958827,15.04486598776419,84.93858956309184
245,0.016295540123746587,14.894666236906762,85.08903822296948
246,0.01605282349245326,14.745962291168986,85.23798488533855
247,0.015816109162566754,14.598739382587183,85.38544450825025
248,0.015585213906855893,14.452982884017022,85.53143190207612
249,0.015359961077016362,14.30867830800669,85.6759617309163
250,0.015140180335141832,14.165811305668498,85.81904851399636
251,0.01492570739738042,14.024367665549574,85.96070662705304
252,0.014716383789171143,13.884333312502287,86.10095030370854
253,0.014512056611487585,13.745694306554947,86.23979363683357
254,0.014312578317546657,13.60843684178334,86.37725057989911
255,0.014117806499469246,13.472547245183582,86.51333494831694
256,0.013927603684406787,13.33801197554681,86.64806042076877
257,0.013741837139673498,13.204817622336074,86.78144054052424
258,0.013560378686448266,13.07295090456594,86.91348871674761
259,0.013383104521633006,12.942398669685096,87.04421822579327
260,0.013209895047475967,12.813147892462402,87.17364221249012
261,0.01304063470858875,12.685185673876665,87.30177369141475
262,0.012875211836005101,12.558499240010482,87.42862554815352
263,0.012713518497947657,12.433075940948434,87.55421054055363
264,0.012555450356986022,12.308903249679911,87.67854129996311
265,0.012400906533285721,12.185968761006812,87.80163033245991
266,0.012249789473662936,12.064260190456366,87.92349002006998
267,0.012102004826174352,11.943765373199291,88.04413262197454
268,0.0119574613199852,11.824472262973487,88.16357027570653
269,0.011816070650271458,11.706368931013465,88.28181499833627
270,0.011677747367924459,11.589443564985677,88.3988786876464
271,0.011542408773837737,11.473684467929907,88.51477312329627
272,0.011409974817566858,11.35908005720688,88.62950996797557
273,0.011280368000163401,11.245618863452213,88.74310076854763
274,0.01115351328099408,11.13328952953686,88.85555695718216
275,0.011029337988365239,11.02208080953412,88.96688985247752
276,0.010907771733781811,10.911981567693363,89.07711066057286
277,0.010788746329678177,10.802980777420533,89.18623047624979
278,0.010672195710466199,10.695067520265539,89.29426028402399
279,0.010558055856753274,10.588230984916597,89.40121095922665
280,0.01044626472259032,10.482460466201594,89.50709326907581
281,0.010336762165616289,10.377745364096553,89.61191787373782
282,0.010229489879972296,10.274075182741232,89.71569532737878
283,0.01012439133186437,10.171439529461926,89.8184360792062
284,0.010021411697659702,10.069828113801512,89.92015047450082
285,0.009920497804406628,9.96923074655675,90.02084875563882
286,0.00982159807267379,9.869637338822915,90.1205410631044
287,0.009724662461608817,9.771037901045752,90.21923743649263
288,0.009629642416121562,9.67342254208078,90.31694781550308
289,0.009536490816101273,9.576781468259993,90.41368204092389
290,0.009445161927581403,9.481104982465913,90.50944985560649
291,0.009355611355769613,9.386383483213066,90.60426090543115
292,0.009267795999864457,9.292607463736841,90.69812474026328
293,0.009181674009583727,9.199767511089753,90.79105081490064
294,0.009097204743332941,9.107854305245105,90.88304849001155
295,0.009014348727945681,9.01685861820804,90.974127033064
296,0.008933067619930572,8.926771313133974,91.06429561924607
297,0.00885332416816269,8.837583343454403,91.1535633323774
298,0.008775082177959933,8.749285752010062,91.24193916581194
299,0.008698306476487592,8.661869670191434,91.32943202333205
